Annotation Cluster 1	Enrichment Score: 9.924112709683955
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa05143:African trypanosomiasis	4	4.878048780487805	8.173129706907172E-4	IL6, VCAM1, IL1B, ICAM1	40	33	6879	20.845454545454544	0.07700311652115943	0.006161282394437714	0.0052182289667176565
GOTERM_BP_DIRECT	GO:0042102~positive regulation of T cell proliferation	4	4.878048780487805	0.001618440412339296	IL6, VCAM1, CCL5, IL1B	66	60	16792	16.961616161616163	0.720949966986332	0.05796959295106206	0.056204021592146464
GOTERM_BP_DIRECT	GO:0010628~positive regulation of gene expression	6	7.317073170731707	0.0034304000863396985	IL6, CSF2, IL1B, PIP, TNC, TLR2	66	262	16792	5.826509368494102	0.9333168079240349	0.1039675103090647	0.10080098715244344
GOTERM_BP_DIRECT	GO:0007159~leukocyte cell-cell adhesion	3	3.6585365853658534	0.004179188804100608	VCAM1, CCL5, ICAM1	66	25	16792	30.53090909090909	0.9631205747386089	0.11761431348683138	0.11403215165474515
KEGG_PATHWAY	hsa04623:Cytosolic DNA-sensing pathway	4	4.878048780487805	0.005529361921207845	CXCL10, IL6, CCL5, IL1B	40	64	6879	10.748437500000001	0.419218769152061	0.036125164551891256	0.03059580263068341
BBID	58.(CD40L)_immnosurveillance	4	4.878048780487805	0.005812180971594286	IL6, VCAM1, CXCL8, ICAM1	11	16	388	8.818181818181818	0.14562640041032715	0.050372235087150476	0.048434841429952386
BIOCARTA	h_lymPathway:Adhesion and Diapedesis of Lymphocytes	3	3.6585365853658534	0.005914862150539037	VCAM1, CXCL8, ICAM1	15	14	1625	23.214285714285715	0.23882464054210117	0.10413276850821575	0.0996052568339455
GOTERM_BP_DIRECT	GO:0031663~lipopolysaccharide-mediated signaling pathway	3	3.6585365853658534	0.006790348173324196	CCL5, IL1B, TLR2	66	32	16792	23.85227272727273	0.9953414167453214	0.1726062696961118	0.16734922594902213
BIOCARTA	h_stemPathway:Regulation of hematopoiesis by cytokines	3	3.6585365853658534	0.006791267511405375	IL6, CXCL8, CSF2	15	15	1625	21.666666666666664	0.2690892524725792	0.10413276850821575	0.0996052568339455
KEGG_PATHWAY	hsa05132:Salmonella infection	4	4.878048780487805	0.011324964162672174	IL6, CXCL8, CSF2, IL1B	40	83	6879	8.287951807228916	0.672471049128011	0.06936540549636706	0.058748251593861905
KEGG_PATHWAY	hsa04640:Hematopoietic cell lineage	4	4.878048780487805	0.012863278316890634	IL6, CSF2, IL1B, CD24	40	87	6879	7.906896551724138	0.7188253333739452	0.07415301617972248	0.06280306472364251
GOTERM_BP_DIRECT	GO:0032755~positive regulation of interleukin-6 production	3	3.6585365853658534	0.013123325351788919	IL6, IL1B, TLR2	66	45	16792	16.961616161616163	0.9999698593342995	0.23228775305895474	0.22521299915868198
GOTERM_BP_DIRECT	GO:0051092~positive regulation of NF-kappaB transcription factor activity	4	4.878048780487805	0.014846366530637119	IL6, IL1B, ICAM1, TLR2	66	133	16792	7.651856915014809	0.9999923945799692	0.25432471361178366	0.24657878324797303
KEGG_PATHWAY	hsa05020:Prion diseases	3	3.6585365853658534	0.015673096729112553	IL6, CCL5, IL1B	40	34	6879	15.174264705882353	0.7873541974919351	0.08533130441405723	0.0722703904731301
BIOCARTA	h_nthiPathway:NFkB activation by Nontypeable Hemophilus influenzae	3	3.6585365853658534	0.01707705005219487	CXCL8, IL1B, TLR2	15	24	1625	13.541666666666668	0.5472109998229628	0.19638607560024102	0.18784755057414357
GOTERM_BP_DIRECT	GO:0008285~negative regulation of cell proliferation	6	7.317073170731707	0.018492747999157254	IL6, CXCL8, IL1B, SOD2, TLR2, FGF10	66	396	16792	3.8549127640036733	0.9999995906563288	0.3027096569333592	0.29349007347345996
KEGG_PATHWAY	hsa05168:Herpes simplex infection	5	6.097560975609756	0.019294325198892147	C3, IL6, CCL5, IL1B, TLR2	40	183	6879	4.698770491803279	0.8518193633889612	0.09951809839428581	0.08428573639516043
BIOCARTA	h_inflamPathway:Cytokines and Inflammatory Response	3	3.6585365853658534	0.024510109347897987	IL6, CXCL8, CSF2	15	29	1625	11.206896551724139	0.6806642373120493	0.22549300600066147	0.2156889622615023
BBID	22.Cytokine-chemokine_CNS	3	3.6585365853658534	0.03441747361160567	IL6, CXCL8, CCL5	11	12	388	8.818181818181817	0.6115691230746658	0.22371357847543688	0.21510921007253545
KEGG_PATHWAY	hsa05162:Measles	4	4.878048780487805	0.038940843899387234	IL6, IL1B, TNFAIP3, TLR2	40	133	6879	5.1721804511278195	0.9796055582565535	0.19081013510699746	0.16160450218245703
GOTERM_CC_DIRECT	GO:0009897~external side of plasma membrane	4	4.878048780487805	0.05042956970220655	CXCL10, IL6, VCAM1, ICAM1	72	213	18224	4.753260302556077	0.9926703656772129	0.5988511402137028	0.5862437477881511
KEGG_PATHWAY	hsa05321:Inflammatory bowel disease (IBD)	3	3.6585365853658534	0.0506567476374745	IL6, IL1B, TLR2	40	64	6879	8.061328125	0.9938697207916933	0.23639815564154767	0.20021476447192302
KEGG_PATHWAY	hsa05140:Leishmaniasis	3	3.6585365853658534	0.06092619439155958	C3, IL1B, TLR2	40	71	6879	7.266549295774647	0.9978885869396472	0.2713985022896745	0.22985791520452023
KEGG_PATHWAY	hsa05202:Transcriptional misregulation in cancer	4	4.878048780487805	0.06798310878126318	IL6, CXCL8, CSF2, MMP3	40	167	6879	4.119161676646707	0.9989918369857087	0.2896671591549475	0.24533034908021062
GOTERM_BP_DIRECT	GO:0045766~positive regulation of angiogenesis	3	3.6585365853658534	0.07319478234139679	C3, CXCL8, IL1B	66	115	16792	6.637154150197628	1.0	0.5654655733825555	0.5482432716551681
KEGG_PATHWAY	hsa05152:Tuberculosis	4	4.878048780487805	0.07799053449232965	C3, IL6, IL1B, TLR2	40	177	6879	3.886440677966102	0.9996500006783734	0.3184613491770127	0.2697172651193067
GOTERM_BP_DIRECT	GO:0045944~positive regulation of transcription from RNA polymerase II promoter	8	9.75609756097561	0.08402003457656465	CXCL10, IL6, EHF, BEX1, IL1B, BMPR1B, TLR2, FGF10	66	981	16792	2.074815432613598	1.0	0.6018889749666632	0.5835573310590491
GOTERM_MF_DIRECT	GO:0005125~cytokine activity	3	3.6585365853658534	0.1472768179890317	IL6, CSF2, IL1B	66	176	16881	4.359762396694215	0.9999999999425098	1.0	1.0
GOTERM_BP_DIRECT	GO:0050776~regulation of immune response	3	3.6585365853658534	0.151200314609305	C3, VCAM1, ICAM1	66	178	16792	4.288049029622064	1.0	0.8825618363861655	0.8556817804556223
KEGG_PATHWAY	hsa05166:HTLV-I infection	4	4.878048780487805	0.17318670282480803	IL6, VCAM1, CSF2, ICAM1	40	254	6879	2.7082677165354334	0.9999999919475071	0.5724484155812282	0.48482876013512183
KEGG_PATHWAY	hsa05161:Hepatitis B	3	3.6585365853658534	0.1982484055443725	IL6, CXCL8, TLR2	40	145	6879	3.558103448275862	0.9999999996056302	0.588737689192379	0.4986247775813005
KEGG_PATHWAY	hsa04932:Non-alcoholic fatty liver disease (NAFLD)	3	3.6585365853658534	0.21071775698598832	IL6, CXCL8, IL1B	40	151	6879	3.4167218543046354	0.9999999999151272	0.5900097195607673	0.4997021094239152
GOTERM_BP_DIRECT	GO:0045893~positive regulation of transcription, DNA-templated	4	4.878048780487805	0.3214969279711837	IL6, EHF, IL1B, FGF10	66	515	16792	1.976110620770815	1.0	1.0	0.9707750952986023

Annotation Cluster 4	Enrichment Score: 2.555823855954484
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	metal ion-binding site:Zinc 2; in inhibited form	4	4.878048780487805	5.445136741501453E-6	MMP12, MMP7, MMP1, MMP3	74	10	20063	108.44864864864866	0.0021104885882337054	5.295395481110163E-4	5.063977169596351E-4
UP_SEQ_FEATURE	metal ion-binding site:Zinc 2; catalytic	4	4.878048780487805	1.634488124515656E-5	MMP12, MMP7, MMP1, MMP3	74	14	20063	77.46332046332047	0.006321798564712711	0.0012716317608731805	0.0012160591646396483
INTERPRO	IPR021158:Peptidase M10A, cysteine switch, zinc binding site	4	4.878048780487805	2.1674057925768345E-5	MMP12, MMP7, MMP1, MMP3	70	15	18559	70.70095238095239	0.004347056931577886	0.0010891214107698593	0.0010295177514739963
INTERPRO	IPR002477:Peptidoglycan binding-like	4	4.878048780487805	5.3585143101556086E-5	MMP12, MMP7, MMP1, MMP3	70	20	18559	53.02571428571429	0.010713103877509789	0.002154122752682555	0.0020362354378591313
INTERPRO	IPR001818:Peptidase M10, metallopeptidase	4	4.878048780487805	8.25821995943101E-5	MMP12, MMP7, MMP1, MMP3	70	23	18559	46.10931677018634	0.016462691591918932	0.00237128887406519	0.0022415168461312742
INTERPRO	IPR021190:Peptidase M10A	4	4.878048780487805	8.25821995943101E-5	MMP12, MMP7, MMP1, MMP3	70	23	18559	46.10931677018634	0.016462691591918932	0.00237128887406519	0.0022415168461312742
INTERPRO	IPR006026:Peptidase, metallopeptidase	4	4.878048780487805	1.6768624553901567E-4	MMP12, MMP7, MMP1, MMP3	70	29	18559	36.569458128078814	0.033145984770723835	0.004213116919167769	0.003982548331551622
UP_SEQ_FEATURE	metal ion-binding site:Calcium 4; via carbonyl oxygen	3	3.6585365853658534	2.710052026744989E-4	MMP12, MMP1, MMP3	74	7	20063	116.1949806949807	0.0998233609582948	0.017570170640063346	0.016802322565818935
SMART	SM00235:ZnMc	4	4.878048780487805	3.417363314655619E-4	MMP12, MMP7, MMP1, MMP3	49	29	10057	28.309641097818435	0.017952028534704234	0.009056012783837391	0.009056012783837391
